userid,orderid,orderTime,orderType,city,country,continent,,,,
1.11E+11,1051335,1492664635,1,伦敦,英国,欧洲,,,,
1.11E+11,1051338,1483697125,0,大阪,日本,亚洲,,,,
1.11E+11,1051339,1491506409,0,旧金山,美国,北美洲,,,,
1.11E+11,1051337,1484058390,0,大阪,日本,亚洲,,,,
1.11E+11,1051358,1480267326,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1051375,1491117620,0,旧金山,美国,北美洲,,,,
1.11E+11,1051372,1491118177,1,洛杉矶,美国,北美洲,,,,
1.11E+11,1051371,1490797755,1,旧金山,美国,北美洲,,,,
1.11E+11,1051388,1492272880,0,东京,日本,亚洲,,,,
1.11E+11,1051389,1488876316,0,东京,日本,亚洲,,,,
1.11E+11,1051390,1489652990,0,东京,日本,亚洲,,,,
1.11E+11,1051406,1478797514,0,巴黎,法国,欧洲,,,,
1.11E+11,1051416,1490556195,0,卡尔加里,加拿大,北美洲,,,,
1.11E+11,1051415,1490823088,0,卡尔加里,加拿大,北美洲,,,,
1.11E+11,1051408,1490995510,0,纽约,美国,北美洲,,,,
1.11E+11,1051414,1491169345,0,温哥华,加拿大,北美洲,,,,
1.11E+11,1051412,1484323984,0,北海道--札幌,日本,亚洲,,,,
1.11E+11,1051411,1491355631,0,温哥华,加拿大,北美洲,,,,
1.11E+11,1051410,1492750290,0,纽约,美国,北美洲,,,,
1.11E+11,1051409,1492228984,0,纽约,美国,北美洲,,,,
1.11E+11,1051418,1485974553,0,拉斯维加斯,美国,北美洲,,,,
1.11E+11,1051437,1492985816,0,凯恩斯,澳大利亚,大洋洲,,,,
1.11E+11,1051433,1492985384,0,黄金海岸,澳大利亚,大洋洲,,,,
1.11E+11,1051442,1495308953,0,东京,日本,亚洲,,,,
1.11E+11,1051449,1490097964,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1051447,1490101540,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1051462,1479934624,0,台北,中国台湾,亚洲,,,,
1.11E+11,1051479,1483928311,0,巴黎,法国,欧洲,,,,
1.11E+11,1051478,1483928423,0,巴黎,法国,欧洲,,,,
1.11E+11,1051476,1482500655,0,佛罗伦萨,意大利,欧洲,,,,
1.11E+11,1051496,1484727930,0,曼谷,泰国,亚洲,,,,
1.11E+11,1051533,1496345657,0,台北,中国台湾,亚洲,,,,
1.11E+11,1051532,1478720305,0,台北,中国台湾,亚洲,,,,
1.11E+11,1051561,1493045237,0,巴黎,法国,欧洲,,,,
1.11E+11,1051562,1499359588,0,东京,日本,亚洲,,,,
1.11E+11,1051563,1492745807,0,罗马,意大利,欧洲,,,,
1.11E+11,1051565,1492689302,1,罗马,意大利,欧洲,,,,
1.11E+11,1051614,1500032531,0,东京,日本,亚洲,,,,
1.11E+11,1051615,1498553898,0,东京,日本,亚洲,,,,
1.11E+11,1051616,1478819418,1,大阪,日本,亚洲,,,,
1.11E+11,1051649,1493493292,1,北海道--札幌,日本,亚洲,,,,
1.11E+11,1051671,1493154780,1,迪拜,阿联酋,亚洲,,,,
1.11E+11,1051694,1499523932,0,波士顿,美国,北美洲,,,,
1.11E+11,1051693,1500201301,0,达拉斯,美国,北美洲,,,,
1.11E+11,1051698,1491127212,0,大阪,日本,亚洲,,,,
1.11E+11,1051707,1483777489,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1051705,1483907598,1,大阪,日本,亚洲,,,,
1.11E+11,1051712,1498252699,0,曼谷,泰国,亚洲,,,,
1.11E+11,1051714,1500884828,0,布里斯班,澳大利亚,大洋洲,,,,
1.11E+11,1051717,1492423211,0,新山,马来西亚,亚洲,,,,
1.11E+11,1051719,1494238245,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1051738,1478431955,0,曼谷,泰国,亚洲,,,,
1.11E+11,1051744,1495478010,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1051749,1497190020,0,名古屋,日本,亚洲,,,,
1.11E+11,1051754,1483614710,0,香港,中国香港,亚洲,,,,
1.11E+11,1051755,1483793317,0,香港,中国香港,亚洲,,,,
1.11E+11,1051756,1488902117,0,香港,中国香港,亚洲,,,,
1.11E+11,1051758,1483614829,0,香港,中国香港,亚洲,,,,
1.11E+11,1051762,1488892267,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1051764,1483184664,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1051781,1497031478,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1051782,1501804686,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1051784,1497052937,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1051797,1496265888,0,东京,日本,亚洲,,,,
1.11E+11,1051802,1495368629,0,温哥华,加拿大,北美洲,,,,
1.11E+11,1051805,1498893223,1,尼斯,法国,欧洲,,,,
1.11E+11,1051809,1499812151,0,首尔,韩国,亚洲,,,,
1.11E+11,1051823,1503855496,0,曼谷,泰国,亚洲,,,,
1.11E+11,1051831,1484659005,0,大阪,日本,亚洲,,,,
1.11E+11,1051833,1484319244,0,大阪,日本,亚洲,,,,
1.11E+11,1051835,1494709453,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1051836,1494763063,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1051839,1500480808,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1051844,1488618327,0,香港,中国香港,亚洲,,,,
1.11E+11,1051846,1488616000,0,香港,中国香港,亚洲,,,,
1.11E+11,1051847,1488616819,0,香港,中国香港,亚洲,,,,
1.11E+11,1051848,1498290050,0,巴塞罗那,西班牙,欧洲,,,,
1.11E+11,1051853,1493832334,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1051851,1483449085,0,甲米,泰国,亚洲,,,,
1.11E+11,1051862,1501814071,0,伊斯坦布尔,土耳其,欧洲,,,,
1.11E+11,1051871,1483130668,0,香港,中国香港,亚洲,,,,
1.11E+11,1051887,1494487959,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1051886,1480674257,0,纽约,美国,北美洲,,,,
1.11E+11,1051885,1480674587,0,纽约,美国,北美洲,,,,
1.11E+11,1051882,1493846939,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1051880,1481374703,0,纽约,美国,北美洲,,,,
1.11E+11,1051884,1493638812,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1051925,1479926734,0,大阪,日本,亚洲,,,,
1.11E+11,1051921,1484761311,1,垦丁,中国台湾,亚洲,,,,
1.11E+11,1051927,1484658765,1,高雄,中国台湾,亚洲,,,,
1.11E+11,1051919,1484852977,1,垦丁,中国台湾,亚洲,,,,
1.11E+11,1051918,1480030295,0,大阪,日本,亚洲,,,,
1.11E+11,1051916,1480147985,0,大阪,日本,亚洲,,,,
1.11E+11,1051930,1492765725,1,东京,日本,亚洲,,,,
1.11E+11,1051948,1491562716,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1051946,1478602683,1,斯德哥尔摩,瑞典,欧洲,,,,
1.11E+11,1051943,1482768674,1,东京,日本,亚洲,,,,
1.11E+11,1051934,1491563114,1,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1052010,1491345556,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1052011,1503673904,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1052012,1491346442,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1052015,1489524862,0,曼谷,泰国,亚洲,,,,
1.11E+11,1052016,1489525021,0,曼谷,泰国,亚洲,,,,
1.11E+11,1052017,1502568942,0,大阪,日本,亚洲,,,,
1.11E+11,1052018,1502568363,0,大阪,日本,亚洲,,,,
1.11E+11,1052068,1498667512,0,香港,中国香港,亚洲,,,,
1.11E+11,1052090,1483352890,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052116,1493372714,0,京都,日本,亚洲,,,,
1.11E+11,1052121,1493336427,0,大阪,日本,亚洲,,,,
1.11E+11,1052123,1494228921,1,东京,日本,亚洲,,,,
1.11E+11,1052138,1493847714,0,旧金山,美国,北美洲,,,,
1.11E+11,1052152,1490109046,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1052159,1495037672,1,香港,中国香港,亚洲,,,,
1.11E+11,1052190,1494535854,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052188,1492552194,0,香港,中国香港,亚洲,,,,
1.11E+11,1052187,1494536043,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052200,1497668709,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052199,1502615528,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052198,1504520547,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052197,1502615936,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052201,1502615737,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052195,1503557625,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052194,1505089759,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052196,1500709485,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052192,1498209285,0,华盛顿,美国,北美洲,,,,
1.11E+11,1052207,1478472229,0,香港,中国香港,亚洲,,,,
1.11E+11,1052208,1478471563,0,香港,中国香港,亚洲,,,,
1.11E+11,1052213,1492848306,0,大阪,日本,亚洲,,,,
1.11E+11,1052228,1494721836,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1052229,1494841741,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1052244,1496067094,1,京都,日本,亚洲,,,,
1.11E+11,1052243,1496135167,1,京都,日本,亚洲,,,,
1.11E+11,1052240,1496066566,1,大阪,日本,亚洲,,,,
1.11E+11,1052260,1495733302,1,华盛顿,美国,北美洲,,,,
1.11E+11,1052262,1495480049,1,纽约,美国,北美洲,,,,
1.11E+11,1052263,1495479575,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1052264,1495811464,0,纽约,美国,北美洲,,,,
1.11E+11,1052292,1491349469,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1052333,1493412463,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1052335,1497962698,0,东京,日本,亚洲,,,,
1.11E+11,1052334,1499470686,0,东京,日本,亚洲,,,,
1.11E+11,1052357,1483765391,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1052393,1481619616,0,纽约,美国,北美洲,,,,
1.11E+11,1052395,1481618645,0,纽约,美国,北美洲,,,,
1.11E+11,1052396,1495187390,0,纽约,美国,北美洲,,,,
1.11E+11,1052402,1489410589,0,斯德哥尔摩,瑞典,欧洲,,,,
1.11E+11,1052401,1498533425,0,芝加哥,美国,北美洲,,,,
1.11E+11,1052399,1481455746,0,名古屋,日本,亚洲,,,,
1.11E+11,1052411,1498344698,0,香港,中国香港,亚洲,,,,
1.11E+11,1052421,1483397760,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1052422,1483394251,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1052424,1478528301,1,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1052436,1493387613,0,东京,日本,亚洲,,,,
1.11E+11,1052449,1482768446,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052461,1485503734,0,墨西哥城,墨西哥,北美洲,,,,
1.11E+11,1052480,1496681050,0,东京,日本,亚洲,,,,
1.11E+11,1052484,1489875622,1,大阪,日本,亚洲,,,,
1.11E+11,1052498,1484141064,0,大阪,日本,亚洲,,,,
1.11E+11,1052500,1480457627,1,北海道--札幌,日本,亚洲,,,,
1.11E+11,1052506,1494420728,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052533,1481452119,1,曼谷,泰国,亚洲,,,,
1.11E+11,1052536,1494420926,0,纽约,美国,北美洲,,,,
1.11E+11,1052537,1494469479,0,纽约,美国,北美洲,,,,
1.11E+11,1052538,1492546091,1,芝加哥,美国,北美洲,,,,
1.11E+11,1052540,1494474354,1,纽约,美国,北美洲,,,,
1.11E+11,1052541,1493513025,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1052542,1495105872,0,纽约,美国,北美洲,,,,
1.11E+11,1052545,1492547715,0,芝加哥,美国,北美洲,,,,
1.11E+11,1052549,1495960993,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1052548,1495960422,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1052547,1499252505,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1052593,1492205967,1,北海道--札幌,日本,亚洲,,,,
1.11E+11,1052597,1493997663,0,东京,日本,亚洲,,,,
1.11E+11,1052609,1483611222,0,大阪,日本,亚洲,,,,
1.11E+11,1052615,1492546302,1,新加坡,新加坡,亚洲,,,,
1.11E+11,1052614,1492592896,1,新加坡,新加坡,亚洲,,,,
1.11E+11,1052627,1489243916,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052628,1489243399,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052626,1497993197,0,夏威夷欧胡岛（檀香山）,美国,北美洲,,,,
1.11E+11,1052640,1496666692,0,东京,日本,亚洲,,,,
1.11E+11,1052639,1495403752,0,东京,日本,亚洲,,,,
1.11E+11,1052650,1503092527,0,台北,中国台湾,亚洲,,,,
1.11E+11,1052665,1485776794,0,波士顿,美国,北美洲,,,,
1.11E+11,1052679,1483623395,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1052709,1495540345,0,香港,中国香港,亚洲,,,,
1.11E+11,1052730,1484036828,0,大阪,日本,亚洲,,,,
1.11E+11,1052732,1478518022,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1052735,1497591286,0,大阪,日本,亚洲,,,,
1.11E+11,1052734,1478706263,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1052740,1490817966,0,罗马,意大利,欧洲,,,,
1.11E+11,1052738,1478524437,0,兰卡威,马来西亚,亚洲,,,,
1.11E+11,1052729,1490695174,0,罗马,意大利,欧洲,,,,
1.11E+11,1052733,1483167243,0,大阪,日本,亚洲,,,,
1.11E+11,1052727,1491400381,0,罗马,意大利,欧洲,,,,
1.11E+11,1052721,1480778451,0,东京,日本,亚洲,,,,
1.11E+11,1052716,1483863925,1,京都,日本,亚洲,,,,
1.11E+11,1052717,1491305169,1,威尼斯,意大利,欧洲,,,,
1.11E+11,1052718,1491048573,1,罗马,意大利,欧洲,,,,
1.11E+11,1052720,1491624934,0,罗马,意大利,欧洲,,,,
1.11E+11,1052722,1490958930,0,罗马,意大利,欧洲,,,,
1.11E+11,1052724,1478705784,0,兰卡威,马来西亚,亚洲,,,,
1.11E+11,1052725,1479058323,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1052753,1496334503,0,曼谷,泰国,亚洲,,,,
1.11E+11,1052762,1492129475,0,奥克兰,新西兰,大洋洲,,,,
1.11E+11,1052806,1487080986,1,奥克兰,新西兰,大洋洲,,,,
1.11E+11,1052809,1495727891,0,香港,中国香港,亚洲,,,,
1.11E+11,1052821,1496053648,1,洞爷湖,日本,亚洲,,,,
1.11E+11,1052828,1494791183,1,东京,日本,亚洲,,,,
1.11E+11,1052829,1494194425,1,京都,日本,亚洲,,,,
1.11E+11,1052831,1494780899,0,东京,日本,亚洲,,,,
1.11E+11,1052843,1497271746,0,台北,中国台湾,亚洲,,,,
1.11E+11,1052845,1486008200,0,伦敦,英国,欧洲,,,,
1.11E+11,1052852,1489700644,0,纽约,美国,北美洲,,,,
1.11E+11,1052856,1501583539,0,曼谷,泰国,亚洲,,,,
1.11E+11,1052857,1500102204,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1052863,1502441799,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1052880,1482966108,0,黄金海岸,澳大利亚,大洋洲,,,,
1.11E+11,1052879,1482965960,0,黄金海岸,澳大利亚,大洋洲,,,,
1.11E+11,1052882,1495704895,1,京都,日本,亚洲,,,,
1.11E+11,1052885,1502363408,0,东京,日本,亚洲,,,,
1.11E+11,1052918,1479946484,0,罗马,意大利,欧洲,,,,
1.11E+11,1052917,1481040001,0,巴黎,法国,欧洲,,,,
1.11E+11,1052931,1492209520,0,台北,中国台湾,亚洲,,,,
1.11E+11,1052932,1485278184,0,台北,中国台湾,亚洲,,,,
1.11E+11,1052946,1483180045,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052959,1483463299,0,清迈,泰国,亚洲,,,,
1.11E+11,1052971,1479169576,1,新加坡,新加坡,亚洲,,,,
1.11E+11,1052966,1479346990,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052974,1500312045,0,香港,中国香港,亚洲,,,,
1.11E+11,1052989,1497820286,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1052990,1499293402,0,香港,中国香港,亚洲,,,,
1.11E+11,1053019,1485172944,0,伦敦,英国,欧洲,,,,
1.11E+11,1053018,1485171788,1,伦敦,英国,欧洲,,,,
1.11E+11,1053017,1485173376,0,伦敦,英国,欧洲,,,,
1.11E+11,1053029,1494604775,0,东京,日本,亚洲,,,,
1.11E+11,1053030,1491469011,0,东京,日本,亚洲,,,,
1.11E+11,1053028,1491756916,0,东京,日本,亚洲,,,,
1.11E+11,1053040,1496443455,0,东京,日本,亚洲,,,,
1.11E+11,1053044,1488491721,0,京都,日本,亚洲,,,,
1.11E+11,1053042,1488491406,0,大阪,日本,亚洲,,,,
1.11E+11,1053062,1492084051,0,华盛顿,美国,北美洲,,,,
1.11E+11,1053061,1492728398,0,纽约,美国,北美洲,,,,
1.11E+11,1053060,1492730146,0,纽约,美国,北美洲,,,,
1.11E+11,1053058,1492085699,0,纽约,美国,北美洲,,,,
1.11E+11,1053059,1486482230,0,华盛顿,美国,北美洲,,,,
1.11E+11,1053056,1499339186,0,东京,日本,亚洲,,,,
1.11E+11,1053057,1492099259,1,纽约,美国,北美洲,,,,
1.11E+11,1053052,1491227008,1,华盛顿,美国,北美洲,,,,
1.11E+11,1053053,1492098891,1,费城,美国,北美洲,,,,
1.11E+11,1053071,1496404029,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053069,1497562037,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053070,1497562443,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053091,1493246828,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053092,1488038043,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053093,1489570090,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053099,1495721077,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053095,1484677156,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053096,1479758131,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053088,1486344251,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053089,1492180871,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053090,1492100385,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053087,1483621676,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053085,1489055989,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053076,1483964707,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053078,1479946503,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053080,1486725221,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053086,1488396202,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053081,1479225886,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053082,1488733264,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053083,1478789138,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053084,1479310948,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053077,1480077079,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053106,1497754769,0,京都,日本,亚洲,,,,
1.11E+11,1053105,1497150140,0,东京,日本,亚洲,,,,
1.11E+11,1053109,1493224504,0,伦敦,英国,欧洲,,,,
1.11E+11,1053114,1493331959,0,温哥华,加拿大,北美洲,,,,
1.11E+11,1053140,1495745257,0,巴黎,法国,欧洲,,,,
1.11E+11,1053136,1495745053,1,巴黎,法国,欧洲,,,,
1.11E+11,1053144,1478852725,0,香港,中国香港,亚洲,,,,
1.11E+11,1053157,1494713217,0,东京,日本,亚洲,,,,
1.11E+11,1053161,1495205134,0,黄金海岸,澳大利亚,大洋洲,,,,
1.11E+11,1053167,1492643450,0,东京,日本,亚洲,,,,
1.11E+11,1053166,1492708790,0,东京,日本,亚洲,,,,
1.11E+11,1053168,1489426071,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053170,1486391324,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053171,1489344630,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053172,1489323028,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053176,1478694712,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053180,1483821281,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053183,1491519400,0,东京,日本,亚洲,,,,
1.11E+11,1053184,1492213745,0,东京,日本,亚洲,,,,
1.11E+11,1053185,1491519164,0,东京,日本,亚洲,,,,
1.11E+11,1053197,1478517496,0,纽约,美国,北美洲,,,,
1.11E+11,1053200,1484864248,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053202,1485197912,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053212,1492769378,0,香港,中国香港,亚洲,,,,
1.11E+11,1053214,1492769624,0,香港,中国香港,亚洲,,,,
1.11E+11,1053222,1489481234,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053223,1488699457,0,奥克兰,新西兰,大洋洲,,,,
1.11E+11,1053224,1491523435,1,东京,日本,亚洲,,,,
1.11E+11,1053238,1492432099,0,温哥华,加拿大,北美洲,,,,
1.11E+11,1053239,1492433749,0,温哥华,加拿大,北美洲,,,,
1.11E+11,1053246,1494002051,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053264,1499322194,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053263,1491915566,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053262,1496947230,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053258,1482700626,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053261,1485076481,0,悉尼,澳大利亚,大洋洲,,,,
1.11E+11,1053274,1493243629,0,慕尼黑,德国,欧洲,,,,
1.11E+11,1053302,1494082003,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053303,1493735948,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053300,1493731582,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053352,1494264047,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1053377,1498992652,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053378,1500338346,1,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053385,1496921482,0,名古屋,日本,亚洲,,,,
1.11E+11,1053487,1490699599,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053488,1497115860,0,香港,中国香港,亚洲,,,,
1.11E+11,1053489,1490700622,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053496,1484221485,0,华盛顿,美国,北美洲,,,,
1.11E+11,1053499,1491242834,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053501,1492609059,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053505,1497476736,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1053507,1496061163,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053515,1491127215,0,东京,日本,亚洲,,,,
1.11E+11,1053582,1494794246,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1053583,1494321839,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1053681,1483128732,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1053690,1490781216,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053691,1492868323,0,吉隆坡,马来西亚,亚洲,,,,
1.11E+11,1053698,1493200808,0,曼谷,泰国,亚洲,,,,
1.11E+11,1053705,1497866714,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1053713,1493396014,0,清迈,泰国,亚洲,,,,
1.11E+11,1053742,1494452630,0,东京,日本,亚洲,,,,
1.11E+11,1053753,1483364081,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1053751,1483364240,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1053752,1483348332,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1053750,1483348519,0,墨尔本,澳大利亚,大洋洲,,,,
1.11E+11,1053769,1480489425,0,伦敦,英国,欧洲,,,,
1.11E+11,1053770,1479297987,1,柏林,德国,欧洲,,,,
1.11E+11,1053775,1498755723,1,伦敦,英国,欧洲,,,,
1.11E+11,1053789,1494972109,0,巴黎,法国,欧洲,,,,
1.11E+11,1053792,1480503969,0,普吉岛,泰国,亚洲,,,,
1.11E+11,1053793,1481139725,0,暹粒,柬埔寨,亚洲,,,,
1.11E+11,1053794,1483449673,0,暹粒,柬埔寨,亚洲,,,,
1.11E+11,1053804,1492116483,0,东京,日本,亚洲,,,,
1.11E+11,1053806,1500860179,0,慕尼黑,德国,欧洲,,,,
1.11E+11,1053820,1495461816,1,首尔,韩国,亚洲,,,,
1.11E+11,1053827,1483966006,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053832,1494697517,0,东京,日本,亚洲,,,,
1.11E+11,1053833,1481374743,0,香港,中国香港,亚洲,,,,
1.11E+11,1053834,1485557559,0,香港,中国香港,亚洲,,,,
1.11E+11,1053836,1494460494,0,巴黎,法国,欧洲,,,,
1.11E+11,1053844,1486401934,0,东京,日本,亚洲,,,,
1.11E+11,1053861,1484647209,0,曼谷,泰国,亚洲,,,,
1.11E+11,1053867,1498644056,0,旧金山,美国,北美洲,,,,
1.11E+11,1053864,1499098312,0,纽约,美国,北美洲,,,,
1.11E+11,1053866,1499003997,0,纽约,美国,北美洲,,,,
1.11E+11,1053881,1487342245,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053895,1491492827,0,香港,中国香港,亚洲,,,,
1.11E+11,1053909,1502882858,0,纽约,美国,北美洲,,,,
1.11E+11,1053906,1502883200,0,纽约,美国,北美洲,,,,
1.11E+11,1053914,1495046191,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053915,1497655844,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1053917,1491325724,1,曼谷,泰国,亚洲,,,,
1.11E+11,1053918,1491326063,0,曼谷,泰国,亚洲,,,,
1.11E+11,1053919,1497656092,0,新加坡,新加坡,亚洲,,,,
1.11E+11,1053924,1493934890,0,巴厘岛,印度尼西亚,亚洲,,,,
1.11E+11,1053930,1499579033,0,纽约,美国,北美洲,,,,
1.11E+11,1053931,1499333040,0,纽约,美国,北美洲,,,,
1.11E+11,1053949,1491166397,0,纽约,美国,北美洲,,,,
1.11E+11,1053948,1492594107,0,纽约,美国,北美洲,,,,
1.11E+11,1053947,1492714981,0,纽约,美国,北美洲,,,,
1.11E+11,1053946,1493233507,0,西雅图,美国,北美洲,,,,
1.11E+11,1053951,1484690562,0,堪培拉,澳大利亚,大洋洲,,,,
1.11E+11,1053952,1479833600,0,堪培拉,澳大利亚,大洋洲,,,,
1.11E+11,1053954,1484008407,0,堪培拉,澳大利亚,大洋洲,,,,
1.11E+11,1053957,1495275994,0,旧金山,美国,北美洲,,,,
1.11E+11,1053992,1486288551,0,香港,中国香港,亚洲,,,,
1.11E+11,1053991,1481986095,0,洛杉矶,美国,北美洲,,,,
1.11E+11,1053990,1487168689,0,台北,中国台湾,亚洲,,,,
1.11E+11,1053988,1490796151,0,波士顿,美国,北美洲,,,,
1.11E+11,1053987,1488720435,0,香港,中国香港,亚洲,,,,
